app_id,title,date_release,win,mac,linux,rating,positive_ratio,user_reviews,price_final,price_original,discount,steam_deck,helpful,funny,date,is_recommended,hours,user_id,review_id,release_date,required_age,categories,achievements,positive_ratings,negative_ratings,average_playtime,median_playtime,owners,price,Free to Play,Action,Utilities,Animation & Modeling,Photo Editing,Education,Sports,Audio Production,Casual,Web Publishing,Accounting,Documentary,Sexual Content,Adventure,Video Production,Design & Illustration,Racing,Gore,Tutorial,RPG,Indie,Software Training,Simulation,Game Development,Massively Multiplayer,Early Access,Nudity,Strategy,Violent
613100,House Flipper,2018-05-17,1,1,0,7,93,69534,25.0,0.0,0.0,1,0,0,2021-01-10,1,49.1,11364386,36807,2018-05-17,0,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud,26,7019,1761,520,350,2,15.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
613100,House Flipper,2018-05-17,1,1,0,7,93,69534,25.0,0.0,0.0,1,0,0,2021-04-22,1,32.4,13275405,39513,2018-05-17,0,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud,26,7019,1761,520,350,2,15.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
613100,House Flipper,2018-05-17,1,1,0,7,93,69534,25.0,0.0,0.0,1,0,0,2020-12-31,1,15.5,13608672,43817,2018-05-17,0,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud,26,7019,1761,520,350,2,15.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
613100,House Flipper,2018-05-17,1,1,0,7,93,69534,25.0,0.0,0.0,1,0,0,2020-02-04,1,17.1,7919316,45638,2018-05-17,0,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud,26,7019,1761,520,350,2,15.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
613100,House Flipper,2018-05-17,1,1,0,7,93,69534,25.0,0.0,0.0,1,0,0,2021-06-26,1,13.3,783009,78982,2018-05-17,0,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud,26,7019,1761,520,350,2,15.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
613100,House Flipper,2018-05-17,1,1,0,7,93,69534,25.0,0.0,0.0,1,0,0,2020-03-13,1,28.8,6478950,89305,2018-05-17,0,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud,26,7019,1761,520,350,2,15.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
613100,House Flipper,2018-05-17,1,1,0,7,93,69534,25.0,0.0,0.0,1,0,0,2021-04-28,1,41.4,9205530,97578,2018-05-17,0,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud,26,7019,1761,520,350,2,15.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
613100,House Flipper,2018-05-17,1,1,0,7,93,69534,25.0,0.0,0.0,1,0,0,2021-12-28,1,39.1,8360395,123564,2018-05-17,0,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud,26,7019,1761,520,350,2,15.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
613100,House Flipper,2018-05-17,1,1,0,7,93,69534,25.0,0.0,0.0,1,0,0,2020-05-18,1,57.5,9562190,125727,2018-05-17,0,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud,26,7019,1761,520,350,2,15.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
613100,House Flipper,2018-05-17,1,1,0,7,93,69534,25.0,0.0,0.0,1,0,0,2022-12-17,1,13.1,1657677,128777,2018-05-17,0,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud,26,7019,1761,520,350,2,15.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
